Material Index,Materials Difficulty,Questions Numbers,Topics
7731,0.1199999999999999,1,0
7732,2.13,3,0
7733,1.6000000000000003,2,4
7734,0.1299999999999999,1,1
7735,0.1399999999999999,1,4
7736,2.14,3,0
7737,0.15,1,4
7738,0.16,1,0
7739,0.17,1,2
7740,0.18,1,3
7741,3.0,3,4
7742,0.19,1,0
7743,3.01,3,4
7744,0.2,1,4
7745,0.21,1,4
7746,2.15,3,4
7747,0.22,1,0
7748,5.03,4,4
7749,0.23,1,0
7750,0.24,1,4
7751,0.25,1,0
7752,1.6100000000000003,2,1
7753,0.26,1,4
7754,0.2700000000000001,1,4
7755,4.65,3,3
7756,0.2800000000000001,1,0
7757,2.16,3,4
7758,0.2900000000000001,1,0
7759,0.3000000000000001,1,0
7760,5.04,4,0
7761,1.6200000000000003,2,4
7762,5.05,4,1
7763,0.3100000000000001,1,3
7764,4.66,4,3
7765,2.17,3,0
7766,5.06,4,4
7767,5.07,4,0
7768,0.3200000000000001,1,3
7769,0.3300000000000001,1,4
7770,3.02,3,4
7771,0.3400000000000001,1,0
7772,0.3500000000000001,1,4
7773,3.03,3,0
7774,1.6300000000000003,2,4
7775,1.6400000000000003,2,4
7776,0.3600000000000001,1,0
7777,0.3700000000000001,1,4
7778,0.3800000000000001,1,1
7779,6.25,4,3
7780,1.6500000000000004,2,1
7781,0.3900000000000002,1,4
7782,1.6600000000000004,2,0
7783,0.4000000000000002,1,0
7784,1.6700000000000004,2,4
7785,1.6800000000000004,2,1
7786,0.4100000000000002,1,0
7787,0.4200000000000002,1,4
7788,1.6900000000000004,2,0
7789,0.4300000000000002,1,4
7790,2.18,3,0
7791,0.4400000000000002,1,1
7792,0.4500000000000002,1,2
7793,0.4600000000000002,1,0
7794,3.04,3,0
7795,3.05,3,4
7796,2.19,3,0
7797,1.0,2,4
7798,0.4700000000000002,1,4
7799,0.4800000000000002,1,4
7800,0.4900000000000002,1,0
7801,2.2,3,4
7802,1.01,2,3
7803,0.5000000000000002,1,4
7804,2.21,3,0
7805,0.5100000000000002,1,0
7806,0.5200000000000002,1,2
7807,3.06,3,0
7808,2.22,3,2
7809,5.08,4,4
7810,2.23,3,2
7811,0.5300000000000002,1,4
7812,4.67,4,0
7813,0.5400000000000003,1,2
7814,4.680000000000001,4,3
7815,0.5500000000000003,1,0
7816,1.02,2,4
7817,3.07,3,0
7818,0.5600000000000003,1,1
7819,0.5700000000000003,1,4
7820,0.5800000000000003,1,1
7821,0.5900000000000003,1,4
7822,0.6000000000000003,1,4
7823,0.6100000000000003,1,1
7824,0.6200000000000003,1,1
7825,0.6300000000000003,1,0
7826,1.03,3,0
7827,0.6400000000000003,1,4
7828,3.08,4,0
7829,1.04,2,4
7830,1.05,2,3
7831,0.6500000000000004,1,0
7832,0.6600000000000004,1,4
7833,0.6700000000000004,1,4
7834,0.6800000000000004,1,0
7835,3.09,3,4
7836,6.26,4,0
7837,0.6900000000000004,1,2
7838,6.2700000000000005,4,3
7839,0.0,1,3
7840,0.01,1,3
7841,3.1,3,4
7842,0.02,1,0
7843,0.03,1,4
7844,2.24,3,2
7845,0.04,1,2
7846,1.06,3,0
7847,6.28,4,2
7848,0.05,1,0
7849,0.06,1,4
7850,1.07,2,4
7851,0.07,1,0
7852,0.08,1,2
7853,0.09,1,0
7854,1.08,2,4
7855,0.0999999999999999,1,0
7856,2.25,3,4
7857,1.09,2,1
7858,1.1,2,1
7859,0.1099999999999999,1,0
7860,0.1199999999999999,1,0
7861,5.09,4,4
7862,0.1299999999999999,1,4
7863,1.11,2,4
7864,0.1399999999999999,1,1
7865,6.29,4,3
7866,3.11,3,1
7867,1.12,2,0
7868,0.15,1,4
7869,2.26,3,4
7870,1.13,2,0
7871,2.27,3,4
7872,0.16,1,0
7873,4.69,4,4
7874,0.17,1,3
7875,2.28,3,4
7876,0.18,1,2
7877,0.19,1,4
7878,0.2,1,0
7879,0.21,1,0
7880,0.22,1,4
7881,0.23,1,4
7882,4.0,4,0
7883,3.12,3,4
7884,0.24,1,1
7885,0.25,1,3
7886,0.26,1,4
7887,0.2700000000000001,1,1
7888,0.2800000000000001,1,4
7889,0.2900000000000001,1,2
7890,0.3000000000000001,1,3
7891,5.1,4,4
7892,1.14,2,4
7893,0.3100000000000001,1,4
7894,0.3200000000000001,1,4
7895,1.15,2,0
7896,2.29,4,4
7897,2.3000000000000003,3,2
7898,6.3,3,2
7899,0.3300000000000001,1,4
7900,4.01,3,1
7901,6.3100000000000005,3,2
7902,0.3400000000000001,1,0
7903,3.13,3,4
7904,0.3500000000000001,1,0
7905,0.3600000000000001,1,4
7906,0.3700000000000001,1,4
7907,0.3800000000000001,1,0
7908,0.3900000000000002,1,4
7909,3.14,3,4
7910,0.4000000000000002,1,0
7911,1.16,2,3
7912,6.32,4,4
7913,0.4100000000000002,1,0
7914,1.17,2,0
7915,4.02,4,3
7916,0.4200000000000002,1,4
7917,0.4300000000000002,1,1
7918,5.11,4,4
7919,5.12,4,0
7920,1.18,2,4
7921,0.4400000000000002,1,4
7922,1.19,2,4
7923,1.2,3,4
7924,1.21,2,1
7925,0.4500000000000002,1,4
7926,0.4600000000000002,1,1
7927,2.31,3,0
7928,0.4700000000000002,1,3
7929,0.4800000000000002,1,4
7930,1.22,2,4
7931,0.4900000000000002,1,0
7932,0.5000000000000002,1,2
7933,0.5100000000000002,1,4
7934,0.5200000000000002,1,0
7935,3.15,3,3
7936,0.5300000000000002,1,4
7937,0.5400000000000003,1,4
7938,0.5500000000000003,1,0
7939,0.5600000000000003,1,0
7940,1.23,2,4
7941,2.3200000000000003,3,4
7942,0.5700000000000003,1,0
7943,5.13,4,2
7944,0.5800000000000003,1,4
7945,0.5900000000000003,1,4
7946,1.24,2,1
7947,0.6000000000000003,1,4
7948,3.16,3,4
7949,0.6100000000000003,1,0
7950,4.03,3,2
7951,1.25,2,4
7952,0.6200000000000003,1,4
7953,0.6300000000000003,1,4
7954,4.04,4,3
7955,0.6400000000000003,1,0
7956,0.6500000000000004,1,4
7957,1.26,2,2
7958,0.6600000000000004,1,0
7959,2.33,3,4
7960,0.6700000000000004,1,0
7961,0.6800000000000004,1,0
7962,0.6900000000000004,1,0
7963,5.14,4,3
7964,0.0,1,0
7965,6.33,4,3
7966,0.01,1,4
7967,1.27,2,0
7968,6.34,4,2
7969,0.02,1,0
7970,0.03,1,4
7971,4.05,4,0
7972,0.04,1,0
7973,0.05,1,4
7974,2.3400000000000003,3,1
7975,0.06,1,4
7976,0.07,1,4
7977,1.28,2,3
7978,0.08,1,4
7979,0.09,1,0
7980,0.0999999999999999,1,4
7981,0.1099999999999999,1,0
7982,2.35,3,4
7983,0.1199999999999999,1,3
7984,1.29,2,4
7985,2.3600000000000003,3,4
7986,1.3,2,2
7987,0.1299999999999999,1,0
7988,0.1399999999999999,1,4
7989,0.15,1,4
7990,0.16,1,1
7991,0.17,1,4
7992,1.31,2,4
7993,2.37,3,0
7994,2.3800000000000003,3,0
7995,4.06,3,2
7996,0.18,1,2
7997,1.32,2,3
7998,0.19,1,4
7999,3.17,3,2
8000,0.2,1,0
8001,1.33,2,2
8002,0.21,1,4
8003,0.22,1,3
8004,0.23,1,0
8005,6.3500000000000005,4,3
8006,0.24,1,4
8007,0.25,1,3
8008,0.26,1,0
8009,0.2700000000000001,1,4
8010,0.2800000000000001,1,4
8011,1.34,2,3
8012,0.2900000000000001,1,3
8013,0.3000000000000001,1,0
8014,0.3100000000000001,1,1
8015,1.35,2,4
8016,0.3200000000000001,1,4
8017,0.3300000000000001,1,1
8018,0.3400000000000001,1,0
8019,0.3500000000000001,1,3
8020,4.07,3,1
8021,2.39,3,4
8022,1.36,3,4
8023,0.3600000000000001,1,4
8024,0.3700000000000001,1,3
8025,0.3800000000000001,1,4
8026,0.3900000000000002,1,4
8027,0.4000000000000002,1,4
8028,4.08,3,3
8029,3.18,4,0
8030,0.4100000000000002,1,4
8031,0.4200000000000002,1,1
8032,0.4300000000000002,1,4
8033,0.4400000000000002,1,3
8034,3.19,3,0
8035,0.4500000000000002,1,4
8036,0.4600000000000002,1,4
8037,3.2,3,0
8038,1.37,2,1
8039,2.4000000000000004,3,1
8040,6.36,4,4
8041,0.4700000000000002,1,0
8042,0.4800000000000002,1,4
8043,1.38,2,4
8044,1.39,2,4
8045,1.4,2,0
8046,0.4900000000000002,1,2
8047,2.41,3,2
8048,3.21,3,4
8049,6.37,4,1
8050,0.5000000000000002,1,0
8051,0.5100000000000002,1,2
8052,1.41,2,2
8053,0.5200000000000002,1,0
8054,0.5300000000000002,1,2
8055,0.5400000000000003,1,0
8056,0.5500000000000003,1,4
8057,2.4200000000000004,3,3
8058,1.4200000000000002,2,1
8059,1.4300000000000002,2,4
8060,0.5600000000000003,1,3
8061,0.5700000000000003,1,0
8062,2.43,3,4
8063,1.4400000000000002,2,0
8064,1.4500000000000002,2,0
8065,1.4600000000000002,2,4
8066,0.5800000000000003,1,1
8067,2.4400000000000004,3,4
8068,1.4700000000000002,2,0
8069,6.38,4,2
8070,2.45,3,4
8071,4.09,3,0
8072,4.1,4,3
8073,0.5900000000000003,1,4
8074,0.6000000000000003,1,0
8075,0.6100000000000003,1,4
8076,2.4600000000000004,3,4
8077,4.11,3,4
8078,0.6200000000000003,1,3
8079,0.6300000000000003,1,4
8080,3.22,3,4
8081,0.6400000000000003,1,1
8082,0.6500000000000004,1,0
8083,4.12,3,4
8084,3.23,4,4
8085,2.47,4,4
8086,0.6600000000000004,1,3
8087,0.6700000000000004,2,0
8088,0.6800000000000004,1,4
8089,4.13,3,3
8090,3.24,3,4
8091,0.6900000000000004,1,4
8092,0.0,1,4
8093,1.4800000000000002,2,1
8094,2.4800000000000004,3,0
8095,0.01,1,4
8096,0.02,1,4
8097,0.03,1,2
8098,2.49,3,4
8099,5.15,3,2
8100,1.4900000000000002,2,4
8101,3.25,3,4
8102,1.5000000000000002,2,4
8103,3.26,3,4
8104,0.04,1,4
8105,1.5100000000000002,3,0
8106,6.390000000000001,4,3
8107,0.05,1,3
8108,2.5,3,1
8109,0.06,1,1
8110,0.07,1,4
8111,2.51,3,4
8112,0.08,1,0
8113,0.09,1,0
8114,0.0999999999999999,1,4
8115,4.14,4,3
8116,0.1099999999999999,1,4
8117,4.15,3,2
8118,0.1199999999999999,1,0
8119,6.4,4,2
8120,0.1299999999999999,1,0
8121,0.1399999999999999,1,4
8122,0.15,1,0
8123,0.16,1,4
8124,4.16,3,2
8125,1.5200000000000002,2,0
8126,0.17,1,4
8127,0.18,1,0
8128,0.19,1,2
8129,0.2,1,4
8130,0.21,1,4
8131,0.22,1,4
8132,0.23,1,2
8133,0.24,1,1
8134,1.5300000000000002,2,0
8135,0.25,1,4
8136,5.16,4,4
8137,0.26,1,0
8138,0.2700000000000001,1,0
8139,2.5200000000000005,3,0
8140,0.2800000000000001,1,4
8141,0.2900000000000001,1,4
8142,1.5400000000000005,2,1
8143,1.5500000000000005,2,0
8144,1.5600000000000005,2,4
8145,0.3000000000000001,1,4
8146,0.3100000000000001,1,4
8147,5.17,4,4
8148,5.18,4,0
8149,0.3200000000000001,1,4
8150,0.3300000000000001,1,1
8151,0.3400000000000001,1,0
8152,4.17,4,4
8153,4.18,3,4
8154,0.3500000000000001,1,4
8155,0.3600000000000001,1,4
8156,0.3700000000000001,1,0
8157,0.3800000000000001,1,4
8158,4.19,3,1
8159,0.3900000000000002,1,0
8160,0.4000000000000002,1,4
8161,5.19,4,0
8162,0.4100000000000002,1,4
8163,0.4200000000000002,1,0
8164,0.4300000000000002,1,4
8165,1.5700000000000005,2,4
8166,0.4400000000000002,1,4
8167,0.4500000000000002,1,0
8168,0.4600000000000002,1,0
8169,0.4700000000000002,1,4
8170,1.5800000000000003,2,0
8171,0.4800000000000002,1,0
8172,0.4900000000000002,1,0
8173,1.5900000000000003,2,0
8174,0.5000000000000002,1,4
8175,1.6000000000000003,2,0
8176,0.5100000000000002,1,4
8177,5.2,3,1
8178,0.5200000000000002,1,0
8179,3.27,3,0
8180,0.5300000000000002,1,0
8181,3.28,3,1
8182,1.6100000000000003,2,0
8183,0.5400000000000003,1,1
8184,0.5500000000000003,1,4
8185,1.6200000000000003,2,3
8186,0.5600000000000003,1,0
8187,0.5700000000000003,1,4
8188,6.41,4,4
8189,1.6300000000000003,2,3
8190,3.29,3,4
8191,2.53,3,0
8192,0.5800000000000003,1,4
8193,0.5900000000000003,1,0
8194,0.6000000000000003,1,0
8195,0.6100000000000003,1,4
8196,0.6200000000000003,1,4
8197,0.6300000000000003,1,3
8198,0.6400000000000003,1,4
8199,5.21,4,0
8200,0.6500000000000004,1,4
8201,3.3000000000000003,3,4
8202,3.31,3,0
8203,0.6600000000000004,1,4
8204,6.42,4,1
8205,0.6700000000000004,1,1
8206,0.6800000000000004,1,4
8207,0.6900000000000004,1,4
8208,0.0,1,4
8209,0.01,1,0
8210,2.54,3,4
8211,0.02,1,0
8212,0.03,1,4
8213,1.6400000000000003,2,1
8214,1.6500000000000004,2,3
8215,0.04,1,0
8216,0.05,1,4
8217,0.06,1,0
8218,0.07,1,0
8219,6.430000000000001,4,1
8220,5.22,4,0
8221,3.3200000000000003,3,4
8222,3.33,3,4
8223,0.08,1,0
8224,0.09,1,2
8225,4.2,4,2
8226,0.0999999999999999,1,4
8227,2.5500000000000003,3,4
8228,0.1099999999999999,1,4
8229,0.1199999999999999,1,0
8230,1.6600000000000004,2,1
8231,0.1299999999999999,1,4
8232,0.1399999999999999,1,0
8233,2.5600000000000005,3,3
8234,0.15,1,4
8235,0.16,1,4
8236,1.6700000000000004,2,4
8237,3.3400000000000003,3,4
8238,4.21,4,3
8239,2.5700000000000003,3,0
8240,0.17,1,2
8241,0.18,1,0
8242,5.23,4,1
8243,0.19,1,1
8244,6.44,4,2
8245,0.2,1,1
8246,0.21,1,4
8247,6.45,4,2
8248,1.6800000000000004,2,0
8249,0.22,1,0
8250,3.35,3,4
8251,0.23,1,4
8252,1.6900000000000004,3,0
8253,0.24,1,0
8254,6.46,4,1
8255,0.25,1,4
8256,0.26,1,4
8257,0.2700000000000001,1,0
8258,1.0,2,3
8259,0.2800000000000001,1,4
8260,0.2900000000000001,1,4
8261,1.01,2,4
8262,0.3000000000000001,1,4
8263,0.3100000000000001,1,4
8264,0.3200000000000001,1,4
8265,0.3300000000000001,1,0
8266,1.02,2,0
8267,5.24,4,4
8268,0.3400000000000001,1,4
8269,0.3500000000000001,1,4
8270,2.58,3,0
8271,1.03,2,4
8272,0.3600000000000001,1,1
8273,0.3700000000000001,1,4
8274,0.3800000000000001,1,4
8275,0.3900000000000002,1,0
8276,2.5900000000000003,3,0
8277,1.04,2,1
8278,0.4000000000000002,1,4
8279,0.4100000000000002,1,1
8280,0.4200000000000002,1,4
8281,6.470000000000001,4,4
8282,5.25,4,4
8283,0.4300000000000002,1,4
8284,0.4400000000000002,1,4
8285,2.6000000000000005,3,4
8286,4.22,4,1
8287,0.4500000000000002,1,0
8288,1.05,2,2
8289,2.6100000000000003,3,4
8290,0.4600000000000002,1,0
8291,4.23,4,4
8292,0.4700000000000002,1,0
8293,2.62,4,2
8294,2.6300000000000003,3,2
8295,1.06,2,4
8296,1.07,2,0
8297,0.4800000000000002,1,1
8298,0.4900000000000002,1,1
8299,1.08,2,3
8300,5.26,4,4
8301,6.48,5,3
8302,0.5000000000000002,1,0
8303,0.5100000000000002,1,4
8304,0.5200000000000002,1,0
8305,5.2700000000000005,4,4
8306,2.640000000000001,3,2
8307,1.09,2,4
8308,0.5300000000000002,1,0
8309,1.1,2,0
8310,3.3600000000000003,3,3
8311,0.5400000000000003,1,3
8312,0.5500000000000003,1,4
8313,1.11,2,0
8314,0.5600000000000003,1,3
8315,1.12,1,4
8316,6.49,4,3
8317,0.5700000000000003,1,4
8318,1.13,2,3
8319,0.5800000000000003,1,0
8320,0.5900000000000003,1,1
8321,1.14,2,4
8322,3.37,4,4
8323,0.6000000000000003,1,2
8324,3.3800000000000003,3,1
8325,1.15,2,0
8326,0.6100000000000003,1,3
8327,3.39,3,4
8328,3.4000000000000004,3,3
8329,3.41,3,4
8330,4.24,3,3
8331,0.6200000000000003,1,3
8332,0.6300000000000003,1,0
8333,0.6400000000000003,1,2
8334,3.4200000000000004,3,1
8335,5.28,4,4
8336,1.16,2,3
8337,0.6500000000000004,1,4
8338,0.6600000000000004,1,0
8339,0.6700000000000004,1,1
8340,4.25,4,3
8341,0.6800000000000004,1,0
8342,3.43,3,1
8343,3.4400000000000004,3,4
8344,3.45,4,0
8345,0.6900000000000004,1,3
8346,1.17,2,4
8347,0.0,1,0
8348,0.01,1,4
8349,0.02,1,4
8350,0.03,1,1
8351,5.29,3,4
8352,0.04,1,4
8353,1.18,2,3
8354,3.4600000000000004,3,0
8355,1.19,2,4
8356,4.26,3,2
8357,1.2,2,3
8358,0.05,1,4
8359,1.21,3,4
8360,0.06,1,4
8361,1.22,2,3
8362,0.07,1,4
8363,2.6500000000000004,3,1
8364,0.08,1,4
8365,0.09,1,4
8366,0.0999999999999999,1,4
8367,1.23,2,0
8368,0.1099999999999999,1,2
8369,0.1199999999999999,1,0
8370,0.1299999999999999,1,0
8371,0.1399999999999999,1,2
8372,3.47,3,0
8373,0.15,1,0
8374,3.4800000000000004,3,0
8375,5.3,4,1
8376,1.24,2,2
8377,0.16,1,4
8378,0.17,1,4
8379,1.25,2,0
8380,0.18,1,3
8381,0.19,1,4
8382,0.2,1,4
8383,0.21,1,4
8384,0.22,1,0
8385,0.23,1,4
8386,1.26,2,3
8387,1.27,2,4
8388,0.24,1,4
8389,0.25,1,2
8390,0.26,1,0
8391,1.28,2,4
8392,0.2700000000000001,1,4
8393,3.49,3,0
8394,3.5,3,0
8395,0.2800000000000001,1,0
8396,0.2900000000000001,1,4
8397,0.3000000000000001,1,4
8398,3.51,3,2
8399,0.3100000000000001,1,0
8400,0.3200000000000001,1,4
8401,5.3100000000000005,4,4
8402,2.66,3,0
8403,1.29,2,4
8404,4.2700000000000005,4,2
8405,0.3300000000000001,1,4
8406,0.3400000000000001,1,3
8407,2.6700000000000004,3,0
8408,6.5,4,3
8409,0.3500000000000001,1,0
8410,0.3600000000000001,1,0
8411,0.3700000000000001,1,3
8412,1.3,1,4
8413,0.3800000000000001,1,4
8414,0.3900000000000002,1,1
8415,0.4000000000000002,1,4
8416,0.4100000000000002,1,1
8417,0.4200000000000002,1,1
8418,0.4300000000000002,1,4
8419,0.4400000000000002,1,0
8420,0.4500000000000002,1,4
8421,0.4600000000000002,1,3
8422,2.6800000000000006,3,4
8423,0.4700000000000002,1,4
8424,5.32,4,3
8425,0.4800000000000002,1,2
8426,6.51,4,3
8427,0.4900000000000002,1,4
8428,0.5000000000000002,1,0
8429,4.28,3,4
8430,0.5100000000000002,1,0
8431,2.6900000000000004,3,0
8432,0.5200000000000002,1,0
8433,0.5300000000000002,1,0
8434,0.5400000000000003,1,0
8435,0.5500000000000003,1,3
8436,0.5600000000000003,1,4
8437,6.5200000000000005,4,3
8438,5.33,3,0
8439,0.5700000000000003,1,0
8440,0.5800000000000003,1,4
8441,0.5900000000000003,1,4
8442,1.31,2,1
8443,0.6000000000000003,1,4
8444,3.5200000000000005,3,4
8445,0.6100000000000003,1,4
8446,1.32,2,4
8447,0.6200000000000003,1,4
8448,0.6300000000000003,1,0
8449,1.33,2,0
8450,4.29,4,2
8451,6.53,4,3
8452,0.6400000000000003,1,4
8453,2.0,3,4
8454,0.6500000000000004,1,0
8455,6.54,4,2
8456,0.6600000000000004,1,0
8457,1.34,2,3
8458,0.6700000000000004,1,4
8459,0.6800000000000004,1,4
8460,0.6900000000000004,1,0
8461,2.01,3,0
8462,0.0,1,4
8463,0.01,1,4
8464,1.35,2,4
8465,3.53,3,2
8466,6.550000000000001,4,3
8467,0.02,1,4
8468,0.03,1,2
8469,4.3,4,4
8470,6.5600000000000005,4,0
8471,1.36,2,1
8472,4.3100000000000005,3,2
8473,1.37,2,4
8474,3.54,3,4
8475,3.5500000000000003,3,0
8476,0.04,1,4
8477,2.02,3,0
8478,0.05,1,3
8479,0.06,1,4
8480,0.07,1,4
8481,1.38,3,2
8482,0.08,1,0
8483,3.5600000000000005,3,2
8484,0.09,1,4
8485,0.0999999999999999,1,1
8486,0.1099999999999999,1,3
8487,1.39,2,4
8488,2.03,3,0
8489,0.1199999999999999,1,0
8490,1.4,2,1
8491,0.1299999999999999,1,0
8492,0.1399999999999999,1,3
8493,6.57,4,4
8494,1.41,2,3
8495,5.34,3,3
8496,1.4200000000000002,2,0
8497,0.15,1,0
8498,0.16,1,2
8499,0.17,1,2
8500,0.18,1,2
8501,0.19,1,4
8502,5.3500000000000005,4,1
8503,0.2,1,4
8504,0.21,1,4
8505,1.4300000000000002,2,4
8506,0.22,1,1
8507,1.4400000000000002,1,2
8508,0.23,1,4
8509,0.24,1,4
8510,0.25,1,4
8511,0.26,1,1
8512,1.4500000000000002,3,4
8513,3.5700000000000003,3,4
8514,0.2700000000000001,1,0
8515,6.58,4,3
8516,0.2800000000000001,2,0
8517,5.36,4,4
8518,1.4600000000000002,2,4
8519,0.2900000000000001,1,4
8520,3.58,3,2
8521,0.3000000000000001,1,1
8522,0.3100000000000001,1,4
8523,1.4700000000000002,2,0
8524,0.3200000000000001,1,3
8525,3.5900000000000003,3,4
8526,1.4800000000000002,2,4
8527,6.59,4,3
8528,1.4900000000000002,3,2
8529,0.3300000000000001,1,0
8530,0.3400000000000001,1,1
8531,0.3500000000000001,1,0
8532,6.6000000000000005,6,4
8533,5.37,4,3
8534,0.3600000000000001,1,4
8535,0.3700000000000001,1,1
8536,0.3800000000000001,1,0
8537,0.3900000000000002,1,4
8538,4.32,4,0
8539,4.33,3,2
8540,4.34,4,1
8541,3.6000000000000005,3,4
8542,2.04,3,3
8543,1.5000000000000002,2,2
8544,5.38,4,1
8545,5.390000000000001,4,4
8546,0.4000000000000002,1,4
8547,1.5100000000000002,2,4
8548,0.4100000000000002,1,0
8549,0.4200000000000002,1,4
8550,0.4300000000000002,1,4
8551,0.4400000000000002,1,0
8552,0.4500000000000002,1,0
8553,0.4600000000000002,1,0
8554,2.05,3,4
8555,0.4700000000000002,1,0
8556,1.5200000000000002,2,3
8557,0.4800000000000002,1,4
8558,0.4900000000000002,1,3
8559,0.5000000000000002,1,4
8560,0.5100000000000002,1,4
8561,6.61,4,2
8562,0.5200000000000002,1,4
8563,0.5300000000000002,1,0
8564,1.5300000000000002,2,4
8565,0.5400000000000003,1,4
8566,6.62,4,0
8567,0.5500000000000003,1,4
8568,0.5600000000000003,1,2
8569,0.5700000000000003,1,4
8570,0.5800000000000003,1,0
8571,0.5900000000000003,1,4
8572,5.4,4,3
8573,0.6000000000000003,1,3
8574,0.6100000000000003,1,4
8575,3.61,3,3
8576,0.6200000000000003,1,0
8577,0.6300000000000003,1,0
8578,4.3500000000000005,3,3
8579,4.36,3,4
8580,0.6400000000000003,1,4
8581,4.37,3,0
8582,1.5400000000000005,2,4
8583,1.5500000000000005,3,4
8584,0.6500000000000004,1,1
8585,1.5600000000000005,2,0
8586,6.630000000000001,4,2
8587,5.41,4,4
8588,0.6600000000000004,1,2
8589,1.5700000000000005,2,4
8590,0.6700000000000004,1,0
8591,6.640000000000001,4,4
8592,4.38,6,2
8593,0.6800000000000004,1,3
8594,1.5800000000000003,2,4
8595,3.62,3,4
8596,5.42,4,0
8597,0.6900000000000004,1,0
8598,2.06,3,4
8599,2.07,3,4
8600,6.65,4,4
8601,0.0,1,4
8602,0.01,1,4
8603,2.08,3,0
8604,5.430000000000001,4,3
8605,2.09,3,4
8606,0.02,1,0
8607,1.5900000000000003,2,2
8608,3.63,3,1
8609,0.03,1,4
8610,3.640000000000001,3,4
8611,1.6000000000000003,2,4
8612,1.6100000000000003,2,0
8613,4.390000000000001,4,3
8614,0.04,1,0
8615,4.4,3,2
8616,0.05,1,4
8617,0.06,1,4
8618,3.65,3,1
8619,0.07,1,4
8620,5.44,4,0
8621,0.08,1,4
8622,1.6200000000000003,2,0
8623,0.09,1,0
8624,0.0999999999999999,1,1
8625,3.66,3,2
8626,1.6300000000000003,2,3
8627,0.1099999999999999,1,4
8628,0.1199999999999999,1,3
8629,4.41,4,3
8630,0.1299999999999999,1,0
8631,0.1399999999999999,1,4
8632,0.15,1,0
8633,0.16,1,4
8634,0.17,1,2
8635,0.18,1,4
8636,5.45,4,4
8637,2.1,3,4
8638,0.19,1,1
8639,6.66,4,0
8640,0.2,1,3
8641,0.21,1,4
8642,0.22,1,2
8643,1.6400000000000003,2,4
8644,0.23,1,0
8645,0.24,1,0
8646,0.25,1,4
8647,1.6500000000000004,2,3
8648,0.26,1,3
8649,0.2700000000000001,1,4
8650,6.67,6,0
8651,0.2800000000000001,1,0
8652,1.6600000000000004,2,3
8653,2.11,3,4
8654,0.2900000000000001,1,0
8655,0.3000000000000001,1,0
8656,1.6700000000000004,2,0
8657,0.3100000000000001,1,0
8658,1.6800000000000004,2,0
8659,0.3200000000000001,1,1
8660,0.3300000000000001,1,4
8661,0.3400000000000001,1,4
8662,2.12,3,1
8663,0.3500000000000001,1,0
8664,0.3600000000000001,1,0
8665,1.6900000000000004,2,3
8666,1.0,2,0
8667,0.3700000000000001,1,1
8668,0.3800000000000001,1,3
8669,0.3900000000000002,1,1
8670,0.4000000000000002,1,4
8671,0.4100000000000002,1,4
8672,0.4200000000000002,1,4
8673,6.680000000000001,6,3
8674,0.4300000000000002,1,0
8675,0.4400000000000002,1,1
8676,0.4500000000000002,1,0
8677,2.13,3,3
8678,0.4600000000000002,1,0
8679,0.4700000000000002,1,0
8680,1.01,2,4
8681,0.4800000000000002,1,4
8682,0.4900000000000002,1,4
8683,0.5000000000000002,1,4
8684,0.5100000000000002,1,4
8685,5.46,4,1
8686,0.5200000000000002,1,4
8687,0.5300000000000002,1,0
8688,0.5400000000000003,1,0
8689,5.470000000000001,4,4
8690,0.5500000000000003,1,2
8691,0.5600000000000003,1,4
8692,0.5700000000000003,1,1
8693,2.14,3,0
8694,1.02,2,3
8695,3.67,3,0
8696,0.5800000000000003,1,4
8697,6.69,4,3
8698,0.5900000000000003,1,0
8699,0.6000000000000003,1,0
8700,0.6100000000000003,1,1
8701,0.6200000000000003,1,4
8702,0.6300000000000003,1,0
8703,1.03,2,0
8704,0.6400000000000003,1,4
8705,4.42,3,3
8706,0.6500000000000004,1,4
8707,0.6600000000000004,1,4
8708,1.04,2,2
8709,1.05,2,4
8710,0.6700000000000004,1,4
8711,1.06,2,0
8712,0.6800000000000004,1,1
8713,5.48,4,0
8714,1.07,2,0
8715,1.08,2,0
8716,2.15,3,3
8717,0.6900000000000004,1,0
8718,5.49,4,2
8719,3.6800000000000006,3,2
8720,5.5,4,0
8721,2.16,3,4
8722,1.09,3,4
8723,1.1,2,0
8724,2.17,3,0
8725,0.0,1,0
8726,0.01,1,2
8727,2.18,3,0
8728,4.430000000000001,3,2
8729,2.19,3,0
8730,1.11,2,0
8731,0.02,1,2
8732,0.03,1,4
8733,6.0,4,3
8734,0.04,1,4
8735,0.05,1,0
8736,0.06,1,0
8737,0.07,1,4
8738,1.12,2,0
8739,0.08,1,0
8740,1.13,2,3
8741,0.09,1,4
8742,5.51,4,0
8743,0.0999999999999999,1,3
8744,0.1099999999999999,1,1
8745,0.1199999999999999,1,4
8746,0.1299999999999999,1,4
8747,4.44,3,2
8748,3.69,3,4
8749,1.14,3,0
8750,0.1399999999999999,1,3
8751,1.15,2,4
8752,2.2,3,4
8753,2.21,3,0
8754,0.15,1,0
8755,0.16,1,4
8756,0.17,1,0
8757,2.22,3,0
8758,0.18,1,4
8759,2.23,3,4
8760,1.16,2,4
8761,5.5200000000000005,4,0
8762,0.19,1,3
8763,6.01,4,3
8764,6.02,4,4
8765,2.24,3,1
